"","Sample","Length","CpG_met","CpG_unmet","Sum"
"9762","07_report/CpG_context_sampling_6733_762_trimmed_bismark_bt2.CpG",2196,1836,360,2196
"9763","07_report/CpG_context_sampling_6733_763_trimmed_bismark_bt2.CpG",2235,1867,368,2235
"9764","07_report/CpG_context_sampling_6733_764_trimmed_bismark_bt2.CpG",2153,1776,377,2153
"9765","07_report/CpG_context_sampling_6733_765_trimmed_bismark_bt2.CpG",2169,1823,346,2169
"9766","07_report/CpG_context_sampling_6733_766_trimmed_bismark_bt2.CpG",2184,1816,368,2184
"9767","07_report/CpG_context_sampling_6733_767_trimmed_bismark_bt2.CpG",2236,1853,383,2236
"9768","07_report/CpG_context_sampling_6733_768_trimmed_bismark_bt2.CpG",2149,1805,344,2149
"9769","07_report/CpG_context_sampling_6733_769_trimmed_bismark_bt2.CpG",2214,1868,346,2214
"9770","07_report/CpG_context_sampling_6733_770_trimmed_bismark_bt2.CpG",2203,1854,349,2203
"9771","07_report/CpG_context_sampling_6733_771_trimmed_bismark_bt2.CpG",2190,1822,368,2190
"9772","07_report/CpG_context_sampling_6733_772_trimmed_bismark_bt2.CpG",2162,1777,385,2162
"9773","07_report/CpG_context_sampling_6733_773_trimmed_bismark_bt2.CpG",2171,1819,352,2171
"9774","07_report/CpG_context_sampling_6733_774_trimmed_bismark_bt2.CpG",2197,1813,384,2197
"9775","07_report/CpG_context_sampling_6733_775_trimmed_bismark_bt2.CpG",2127,1785,342,2127
"9776","07_report/CpG_context_sampling_6733_776_trimmed_bismark_bt2.CpG",2209,1861,348,2209
"9777","07_report/CpG_context_sampling_6733_777_trimmed_bismark_bt2.CpG",2169,1830,339,2169
"9778","07_report/CpG_context_sampling_6733_778_trimmed_bismark_bt2.CpG",2165,1824,341,2165
"9779","07_report/CpG_context_sampling_6733_779_trimmed_bismark_bt2.CpG",2162,1809,353,2162
"9780","07_report/CpG_context_sampling_6733_780_trimmed_bismark_bt2.CpG",2202,1826,376,2202
"9781","07_report/CpG_context_sampling_6733_781_trimmed_bismark_bt2.CpG",2120,1751,369,2120
"9782","07_report/CpG_context_sampling_6733_782_trimmed_bismark_bt2.CpG",2130,1766,364,2130
"9783","07_report/CpG_context_sampling_6733_783_trimmed_bismark_bt2.CpG",2128,1805,323,2128
"9784","07_report/CpG_context_sampling_6733_784_trimmed_bismark_bt2.CpG",2169,1807,362,2169
"9785","07_report/CpG_context_sampling_6733_785_trimmed_bismark_bt2.CpG",2200,1843,357,2200
"9786","07_report/CpG_context_sampling_6733_786_trimmed_bismark_bt2.CpG",2196,1823,373,2196
"9787","07_report/CpG_context_sampling_6733_787_trimmed_bismark_bt2.CpG",2225,1843,382,2225
"9788","07_report/CpG_context_sampling_6733_788_trimmed_bismark_bt2.CpG",2133,1770,363,2133
"9789","07_report/CpG_context_sampling_6733_789_trimmed_bismark_bt2.CpG",2154,1795,359,2154
"9790","07_report/CpG_context_sampling_6733_790_trimmed_bismark_bt2.CpG",2256,1856,400,2256
"9791","07_report/CpG_context_sampling_6733_791_trimmed_bismark_bt2.CpG",2158,1773,385,2158
"9792","07_report/CpG_context_sampling_6733_792_trimmed_bismark_bt2.CpG",2135,1780,355,2135
"9793","07_report/CpG_context_sampling_6733_793_trimmed_bismark_bt2.CpG",2164,1795,369,2164
"9794","07_report/CpG_context_sampling_6733_794_trimmed_bismark_bt2.CpG",2195,1816,379,2195
"9795","07_report/CpG_context_sampling_6733_795_trimmed_bismark_bt2.CpG",2283,1899,384,2283
"9796","07_report/CpG_context_sampling_6733_796_trimmed_bismark_bt2.CpG",2165,1789,376,2165
"9797","07_report/CpG_context_sampling_6733_797_trimmed_bismark_bt2.CpG",2207,1873,334,2207
"9798","07_report/CpG_context_sampling_6733_798_trimmed_bismark_bt2.CpG",2177,1826,351,2177
"9799","07_report/CpG_context_sampling_6733_799_trimmed_bismark_bt2.CpG",2192,1839,353,2192
"9800","07_report/CpG_context_sampling_6733_800_trimmed_bismark_bt2.CpG",2207,1818,389,2207
"9801","07_report/CpG_context_sampling_6733_801_trimmed_bismark_bt2.CpG",2096,1731,365,2096
"9802","07_report/CpG_context_sampling_6733_802_trimmed_bismark_bt2.CpG",2212,1874,338,2212
"9803","07_report/CpG_context_sampling_6733_803_trimmed_bismark_bt2.CpG",2223,1833,390,2223
"9804","07_report/CpG_context_sampling_6733_804_trimmed_bismark_bt2.CpG",2133,1774,359,2133
"9805","07_report/CpG_context_sampling_6733_805_trimmed_bismark_bt2.CpG",2163,1814,349,2163
"9806","07_report/CpG_context_sampling_6733_806_trimmed_bismark_bt2.CpG",2155,1762,393,2155
"9807","07_report/CpG_context_sampling_6733_807_trimmed_bismark_bt2.CpG",2145,1791,354,2145
"9808","07_report/CpG_context_sampling_6733_808_trimmed_bismark_bt2.CpG",2138,1787,351,2138
"9809","07_report/CpG_context_sampling_6733_809_trimmed_bismark_bt2.CpG",2145,1791,354,2145
"9810","07_report/CpG_context_sampling_6733_810_trimmed_bismark_bt2.CpG",2243,1873,370,2243
"9811","07_report/CpG_context_sampling_6733_811_trimmed_bismark_bt2.CpG",2169,1788,381,2169
"9812","07_report/CpG_context_sampling_6733_812_trimmed_bismark_bt2.CpG",2215,1824,391,2215
"9813","07_report/CpG_context_sampling_6733_813_trimmed_bismark_bt2.CpG",2189,1837,352,2189
"9814","07_report/CpG_context_sampling_6733_814_trimmed_bismark_bt2.CpG",2158,1789,369,2158
"9815","07_report/CpG_context_sampling_6733_815_trimmed_bismark_bt2.CpG",2149,1808,341,2149
"9816","07_report/CpG_context_sampling_6733_816_trimmed_bismark_bt2.CpG",2174,1809,365,2174
"9817","07_report/CpG_context_sampling_6733_817_trimmed_bismark_bt2.CpG",2140,1796,344,2140
"9818","07_report/CpG_context_sampling_6733_818_trimmed_bismark_bt2.CpG",2147,1790,357,2147
"9819","07_report/CpG_context_sampling_6733_819_trimmed_bismark_bt2.CpG",2208,1829,379,2208
"9820","07_report/CpG_context_sampling_6733_820_trimmed_bismark_bt2.CpG",2063,1721,342,2063
"9821","07_report/CpG_context_sampling_6733_821_trimmed_bismark_bt2.CpG",2215,1841,374,2215
"9822","07_report/CpG_context_sampling_6733_822_trimmed_bismark_bt2.CpG",2269,1908,361,2269
"9823","07_report/CpG_context_sampling_6733_823_trimmed_bismark_bt2.CpG",2134,1772,362,2134
"9824","07_report/CpG_context_sampling_6733_824_trimmed_bismark_bt2.CpG",2191,1863,328,2191
"9825","07_report/CpG_context_sampling_6733_825_trimmed_bismark_bt2.CpG",2187,1861,326,2187
"9826","07_report/CpG_context_sampling_6733_826_trimmed_bismark_bt2.CpG",2169,1752,417,2169
"9827","07_report/CpG_context_sampling_6733_827_trimmed_bismark_bt2.CpG",2072,1720,352,2072
"9828","07_report/CpG_context_sampling_6733_828_trimmed_bismark_bt2.CpG",2150,1765,385,2150
"9829","07_report/CpG_context_sampling_6733_829_trimmed_bismark_bt2.CpG",2216,1839,377,2216
"9830","07_report/CpG_context_sampling_6733_830_trimmed_bismark_bt2.CpG",2143,1779,364,2143
"9831","07_report/CpG_context_sampling_6733_831_trimmed_bismark_bt2.CpG",2114,1768,346,2114
"9832","07_report/CpG_context_sampling_6733_832_trimmed_bismark_bt2.CpG",2158,1800,358,2158
"9833","07_report/CpG_context_sampling_6733_833_trimmed_bismark_bt2.CpG",2198,1858,340,2198
"9834","07_report/CpG_context_sampling_6733_834_trimmed_bismark_bt2.CpG",2119,1739,380,2119
"9835","07_report/CpG_context_sampling_6733_835_trimmed_bismark_bt2.CpG",2201,1851,350,2201
"9836","07_report/CpG_context_sampling_6733_836_trimmed_bismark_bt2.CpG",2081,1737,344,2081
"9837","07_report/CpG_context_sampling_6733_837_trimmed_bismark_bt2.CpG",2193,1847,346,2193
"9838","07_report/CpG_context_sampling_6733_838_trimmed_bismark_bt2.CpG",2198,1818,380,2198
"9839","07_report/CpG_context_sampling_6733_839_trimmed_bismark_bt2.CpG",2185,1848,337,2185
"9840","07_report/CpG_context_sampling_6733_840_trimmed_bismark_bt2.CpG",2194,1801,393,2194
"9841","07_report/CpG_context_sampling_6733_841_trimmed_bismark_bt2.CpG",2130,1776,354,2130
"9842","07_report/CpG_context_sampling_6733_842_trimmed_bismark_bt2.CpG",2125,1776,349,2125
"9843","07_report/CpG_context_sampling_6733_843_trimmed_bismark_bt2.CpG",2138,1782,356,2138
"9844","07_report/CpG_context_sampling_6733_844_trimmed_bismark_bt2.CpG",2194,1825,369,2194
"9845","07_report/CpG_context_sampling_6733_845_trimmed_bismark_bt2.CpG",2207,1846,361,2207
"9846","07_report/CpG_context_sampling_6733_846_trimmed_bismark_bt2.CpG",2159,1802,357,2159
"9847","07_report/CpG_context_sampling_6733_847_trimmed_bismark_bt2.CpG",2228,1833,395,2228
"9848","07_report/CpG_context_sampling_6733_848_trimmed_bismark_bt2.CpG",2154,1759,395,2154
"9849","07_report/CpG_context_sampling_6733_849_trimmed_bismark_bt2.CpG",2156,1802,354,2156
"9850","07_report/CpG_context_sampling_6733_850_trimmed_bismark_bt2.CpG",2166,1779,387,2166
"9851","07_report/CpG_context_sampling_6733_851_trimmed_bismark_bt2.CpG",2178,1825,353,2178
"9852","07_report/CpG_context_sampling_6733_852_trimmed_bismark_bt2.CpG",2230,1880,350,2230
"9853","07_report/CpG_context_sampling_6733_853_trimmed_bismark_bt2.CpG",2199,1817,382,2199
"9854","07_report/CpG_context_sampling_6733_854_trimmed_bismark_bt2.CpG",2158,1825,333,2158
"9855","07_report/CpG_context_sampling_6733_855_trimmed_bismark_bt2.CpG",2165,1798,367,2165
"9856","07_report/CpG_context_sampling_6733_856_trimmed_bismark_bt2.CpG",2266,1847,419,2266
"9857","07_report/CpG_context_sampling_6733_857_trimmed_bismark_bt2.CpG",2252,1848,404,2252
"9858","07_report/CpG_context_sampling_6733_858_trimmed_bismark_bt2.CpG",2134,1764,370,2134
"9859","07_report/CpG_context_sampling_6733_859_trimmed_bismark_bt2.CpG",2221,1836,385,2221
"9860","07_report/CpG_context_sampling_6733_860_trimmed_bismark_bt2.CpG",2197,1805,392,2197
"9861","07_report/CpG_context_sampling_6733_861_trimmed_bismark_bt2.CpG",2222,1852,370,2222
"9862","07_report/CpG_context_sampling_6733_862_trimmed_bismark_bt2.CpG",2161,1787,374,2161
"9863","07_report/CpG_context_sampling_6733_863_trimmed_bismark_bt2.CpG",2204,1826,378,2204
"9864","07_report/CpG_context_sampling_6733_864_trimmed_bismark_bt2.CpG",2144,1781,363,2144
"9865","07_report/CpG_context_sampling_6733_865_trimmed_bismark_bt2.CpG",2107,1763,344,2107
"9866","07_report/CpG_context_sampling_6733_866_trimmed_bismark_bt2.CpG",2236,1831,405,2236
"9867","07_report/CpG_context_sampling_6733_867_trimmed_bismark_bt2.CpG",2107,1759,348,2107
"9868","07_report/CpG_context_sampling_6733_868_trimmed_bismark_bt2.CpG",2135,1802,333,2135
"9869","07_report/CpG_context_sampling_6733_869_trimmed_bismark_bt2.CpG",2182,1792,390,2182
"9870","07_report/CpG_context_sampling_6733_870_trimmed_bismark_bt2.CpG",2186,1790,396,2186
"9871","07_report/CpG_context_sampling_6733_871_trimmed_bismark_bt2.CpG",2212,1802,410,2212
"9872","07_report/CpG_context_sampling_6733_872_trimmed_bismark_bt2.CpG",2141,1779,362,2141
"9873","07_report/CpG_context_sampling_6733_873_trimmed_bismark_bt2.CpG",2201,1805,396,2201
"9874","07_report/CpG_context_sampling_6733_874_trimmed_bismark_bt2.CpG",2113,1776,337,2113
"9875","07_report/CpG_context_sampling_6733_875_trimmed_bismark_bt2.CpG",2192,1845,347,2192
"9876","07_report/CpG_context_sampling_6733_876_trimmed_bismark_bt2.CpG",2131,1763,368,2131
"9877","07_report/CpG_context_sampling_6733_877_trimmed_bismark_bt2.CpG",2158,1776,382,2158
"9878","07_report/CpG_context_sampling_6733_878_trimmed_bismark_bt2.CpG",2142,1767,375,2142
"9879","07_report/CpG_context_sampling_6733_879_trimmed_bismark_bt2.CpG",2208,1806,402,2208
"9880","07_report/CpG_context_sampling_6733_880_trimmed_bismark_bt2.CpG",2161,1788,373,2161
"9881","07_report/CpG_context_sampling_6733_881_trimmed_bismark_bt2.CpG",2194,1842,352,2194
"9882","07_report/CpG_context_sampling_6733_882_trimmed_bismark_bt2.CpG",2223,1845,378,2223
"9883","07_report/CpG_context_sampling_6733_883_trimmed_bismark_bt2.CpG",2191,1801,390,2191
"9884","07_report/CpG_context_sampling_6733_884_trimmed_bismark_bt2.CpG",2148,1796,352,2148
"9885","07_report/CpG_context_sampling_6733_885_trimmed_bismark_bt2.CpG",2159,1802,357,2159
"9886","07_report/CpG_context_sampling_6733_886_trimmed_bismark_bt2.CpG",2228,1887,341,2228
"9887","07_report/CpG_context_sampling_6733_887_trimmed_bismark_bt2.CpG",2203,1842,361,2203
"9888","07_report/CpG_context_sampling_6733_888_trimmed_bismark_bt2.CpG",2195,1808,387,2195
"9889","07_report/CpG_context_sampling_6733_889_trimmed_bismark_bt2.CpG",2150,1801,349,2150
"9890","07_report/CpG_context_sampling_6733_890_trimmed_bismark_bt2.CpG",2180,1841,339,2180
"9891","07_report/CpG_context_sampling_6733_891_trimmed_bismark_bt2.CpG",2135,1787,348,2135
"9892","07_report/CpG_context_sampling_6733_892_trimmed_bismark_bt2.CpG",2216,1806,410,2216
"9893","07_report/CpG_context_sampling_6733_893_trimmed_bismark_bt2.CpG",2140,1773,367,2140
"9894","07_report/CpG_context_sampling_6733_894_trimmed_bismark_bt2.CpG",2127,1770,357,2127
"9895","07_report/CpG_context_sampling_6733_895_trimmed_bismark_bt2.CpG",2107,1763,344,2107
"9896","07_report/CpG_context_sampling_6733_896_trimmed_bismark_bt2.CpG",2195,1849,346,2195
"9897","07_report/CpG_context_sampling_6733_897_trimmed_bismark_bt2.CpG",2196,1865,331,2196
"9898","07_report/CpG_context_sampling_6733_898_trimmed_bismark_bt2.CpG",2174,1843,331,2174
"9899","07_report/CpG_context_sampling_6733_899_trimmed_bismark_bt2.CpG",2157,1799,358,2157
"9900","07_report/CpG_context_sampling_6733_900_trimmed_bismark_bt2.CpG",2289,1937,352,2289
"9901","07_report/CpG_context_sampling_6733_901_trimmed_bismark_bt2.CpG",2168,1785,383,2168
"9902","07_report/CpG_context_sampling_6733_902_trimmed_bismark_bt2.CpG",2191,1848,343,2191
"9903","07_report/CpG_context_sampling_6733_903_trimmed_bismark_bt2.CpG",2178,1808,370,2178
"9904","07_report/CpG_context_sampling_6733_904_trimmed_bismark_bt2.CpG",2126,1753,373,2126
"9905","07_report/CpG_context_sampling_6733_905_trimmed_bismark_bt2.CpG",2170,1815,355,2170
"9906","07_report/CpG_context_sampling_6733_906_trimmed_bismark_bt2.CpG",2232,1866,366,2232
"9907","07_report/CpG_context_sampling_6733_907_trimmed_bismark_bt2.CpG",2137,1769,368,2137
"9908","07_report/CpG_context_sampling_6733_908_trimmed_bismark_bt2.CpG",2145,1803,342,2145
"9909","07_report/CpG_context_sampling_6733_909_trimmed_bismark_bt2.CpG",2182,1811,371,2182
"9910","07_report/CpG_context_sampling_6733_910_trimmed_bismark_bt2.CpG",2177,1811,366,2177
"9911","07_report/CpG_context_sampling_6733_911_trimmed_bismark_bt2.CpG",2184,1812,372,2184
"9912","07_report/CpG_context_sampling_6733_912_trimmed_bismark_bt2.CpG",2219,1865,354,2219
"9913","07_report/CpG_context_sampling_6733_913_trimmed_bismark_bt2.CpG",2139,1773,366,2139
"9914","07_report/CpG_context_sampling_6733_914_trimmed_bismark_bt2.CpG",2206,1813,393,2206
"9915","07_report/CpG_context_sampling_6733_915_trimmed_bismark_bt2.CpG",2186,1795,391,2186
"9916","07_report/CpG_context_sampling_6733_916_trimmed_bismark_bt2.CpG",2194,1819,375,2194
"9917","07_report/CpG_context_sampling_6733_917_trimmed_bismark_bt2.CpG",2108,1760,348,2108
"9918","07_report/CpG_context_sampling_6733_918_trimmed_bismark_bt2.CpG",2102,1743,359,2102
"9919","07_report/CpG_context_sampling_6733_919_trimmed_bismark_bt2.CpG",2168,1814,354,2168
"9920","07_report/CpG_context_sampling_6733_920_trimmed_bismark_bt2.CpG",2175,1825,350,2175
"9921","07_report/CpG_context_sampling_6733_921_trimmed_bismark_bt2.CpG",2117,1764,353,2117
"9922","07_report/CpG_context_sampling_6733_922_trimmed_bismark_bt2.CpG",2174,1795,379,2174
"9923","07_report/CpG_context_sampling_6733_923_trimmed_bismark_bt2.CpG",2232,1860,372,2232
"9924","07_report/CpG_context_sampling_6733_924_trimmed_bismark_bt2.CpG",2232,1841,391,2232
"9925","07_report/CpG_context_sampling_6733_925_trimmed_bismark_bt2.CpG",2215,1839,376,2215
"9926","07_report/CpG_context_sampling_6733_926_trimmed_bismark_bt2.CpG",2220,1819,401,2220
"9927","07_report/CpG_context_sampling_6733_927_trimmed_bismark_bt2.CpG",2208,1827,381,2208
"9928","07_report/CpG_context_sampling_6733_928_trimmed_bismark_bt2.CpG",2193,1842,351,2193
"9929","07_report/CpG_context_sampling_6733_929_trimmed_bismark_bt2.CpG",2252,1875,377,2252
"9930","07_report/CpG_context_sampling_6733_930_trimmed_bismark_bt2.CpG",2187,1780,407,2187
"9931","07_report/CpG_context_sampling_6733_931_trimmed_bismark_bt2.CpG",2200,1859,341,2200
"9932","07_report/CpG_context_sampling_6733_932_trimmed_bismark_bt2.CpG",2336,1954,382,2336
"9933","07_report/CpG_context_sampling_6733_933_trimmed_bismark_bt2.CpG",2254,1878,376,2254
"9934","07_report/CpG_context_sampling_6733_934_trimmed_bismark_bt2.CpG",2143,1763,380,2143
"9935","07_report/CpG_context_sampling_6733_935_trimmed_bismark_bt2.CpG",2157,1801,356,2157
"9936","07_report/CpG_context_sampling_6733_936_trimmed_bismark_bt2.CpG",2188,1839,349,2188
"9937","07_report/CpG_context_sampling_6733_937_trimmed_bismark_bt2.CpG",2076,1725,351,2076
"9938","07_report/CpG_context_sampling_6733_938_trimmed_bismark_bt2.CpG",2226,1862,364,2226
"9939","07_report/CpG_context_sampling_6733_939_trimmed_bismark_bt2.CpG",2164,1787,377,2164
"9940","07_report/CpG_context_sampling_6733_940_trimmed_bismark_bt2.CpG",2174,1800,374,2174
"9941","07_report/CpG_context_sampling_6733_941_trimmed_bismark_bt2.CpG",2203,1856,347,2203
"9942","07_report/CpG_context_sampling_6733_942_trimmed_bismark_bt2.CpG",2213,1858,355,2213
"9943","07_report/CpG_context_sampling_6733_943_trimmed_bismark_bt2.CpG",2095,1742,353,2095
"9944","07_report/CpG_context_sampling_6733_944_trimmed_bismark_bt2.CpG",2186,1811,375,2186
"9945","07_report/CpG_context_sampling_6733_945_trimmed_bismark_bt2.CpG",2138,1775,363,2138
"9946","07_report/CpG_context_sampling_6733_946_trimmed_bismark_bt2.CpG",2124,1754,370,2124
"9947","07_report/CpG_context_sampling_6733_947_trimmed_bismark_bt2.CpG",2170,1793,377,2170
"9948","07_report/CpG_context_sampling_6733_948_trimmed_bismark_bt2.CpG",2080,1737,343,2080
"9949","07_report/CpG_context_sampling_6733_949_trimmed_bismark_bt2.CpG",2195,1813,382,2195
"9950","07_report/CpG_context_sampling_6733_950_trimmed_bismark_bt2.CpG",2210,1815,395,2210
"9951","07_report/CpG_context_sampling_6733_951_trimmed_bismark_bt2.CpG",2206,1842,364,2206
"9952","07_report/CpG_context_sampling_6733_952_trimmed_bismark_bt2.CpG",2213,1834,379,2213
"9953","07_report/CpG_context_sampling_6733_953_trimmed_bismark_bt2.CpG",2204,1831,373,2204
"9954","07_report/CpG_context_sampling_6733_954_trimmed_bismark_bt2.CpG",2118,1724,394,2118
"9955","07_report/CpG_context_sampling_6733_955_trimmed_bismark_bt2.CpG",2202,1835,367,2202
"9956","07_report/CpG_context_sampling_6733_956_trimmed_bismark_bt2.CpG",2122,1773,349,2122
"9957","07_report/CpG_context_sampling_6733_957_trimmed_bismark_bt2.CpG",2154,1808,346,2154
"9958","07_report/CpG_context_sampling_6733_958_trimmed_bismark_bt2.CpG",2193,1821,372,2193
"9959","07_report/CpG_context_sampling_6733_959_trimmed_bismark_bt2.CpG",2142,1757,385,2142
"9960","07_report/CpG_context_sampling_6733_960_trimmed_bismark_bt2.CpG",2137,1788,349,2137
"9961","07_report/CpG_context_sampling_6733_961_trimmed_bismark_bt2.CpG",2158,1806,352,2158
"9962","07_report/CpG_context_sampling_6733_962_trimmed_bismark_bt2.CpG",2183,1806,377,2183
"9963","07_report/CpG_context_sampling_6733_963_trimmed_bismark_bt2.CpG",2188,1807,381,2188
"9964","07_report/CpG_context_sampling_6733_964_trimmed_bismark_bt2.CpG",2180,1777,403,2180
"9965","07_report/CpG_context_sampling_6733_965_trimmed_bismark_bt2.CpG",2235,1887,348,2235
"9966","07_report/CpG_context_sampling_6733_966_trimmed_bismark_bt2.CpG",2138,1775,363,2138
"9967","07_report/CpG_context_sampling_6733_967_trimmed_bismark_bt2.CpG",2189,1816,373,2189
"9968","07_report/CpG_context_sampling_6733_968_trimmed_bismark_bt2.CpG",2209,1847,362,2209
"9969","07_report/CpG_context_sampling_6733_969_trimmed_bismark_bt2.CpG",2205,1885,320,2205
"9970","07_report/CpG_context_sampling_6733_970_trimmed_bismark_bt2.CpG",2162,1829,333,2162
"9971","07_report/CpG_context_sampling_6733_971_trimmed_bismark_bt2.CpG",2216,1853,363,2216
"9972","07_report/CpG_context_sampling_6733_972_trimmed_bismark_bt2.CpG",2220,1829,391,2220
"9973","07_report/CpG_context_sampling_6733_973_trimmed_bismark_bt2.CpG",2155,1793,362,2155
"9974","07_report/CpG_context_sampling_6733_974_trimmed_bismark_bt2.CpG",2236,1866,370,2236
"9975","07_report/CpG_context_sampling_6733_975_trimmed_bismark_bt2.CpG",2181,1793,388,2181
"9976","07_report/CpG_context_sampling_6733_976_trimmed_bismark_bt2.CpG",2234,1862,372,2234
"9977","07_report/CpG_context_sampling_6733_977_trimmed_bismark_bt2.CpG",2171,1810,361,2171
"9978","07_report/CpG_context_sampling_6733_978_trimmed_bismark_bt2.CpG",2175,1783,392,2175
"9979","07_report/CpG_context_sampling_6733_979_trimmed_bismark_bt2.CpG",2145,1808,337,2145
"9980","07_report/CpG_context_sampling_6733_980_trimmed_bismark_bt2.CpG",2121,1788,333,2121
"9981","07_report/CpG_context_sampling_6733_981_trimmed_bismark_bt2.CpG",2152,1801,351,2152
"9982","07_report/CpG_context_sampling_6733_982_trimmed_bismark_bt2.CpG",2099,1771,328,2099
"9983","07_report/CpG_context_sampling_6733_983_trimmed_bismark_bt2.CpG",2161,1807,354,2161
"9984","07_report/CpG_context_sampling_6733_984_trimmed_bismark_bt2.CpG",2159,1756,403,2159
"9985","07_report/CpG_context_sampling_6733_985_trimmed_bismark_bt2.CpG",2184,1790,394,2184
"9986","07_report/CpG_context_sampling_6733_986_trimmed_bismark_bt2.CpG",2192,1826,366,2192
"9987","07_report/CpG_context_sampling_6733_987_trimmed_bismark_bt2.CpG",2140,1793,347,2140
"9988","07_report/CpG_context_sampling_6733_988_trimmed_bismark_bt2.CpG",2167,1816,351,2167
"9989","07_report/CpG_context_sampling_6733_989_trimmed_bismark_bt2.CpG",2209,1795,414,2209
"9990","07_report/CpG_context_sampling_6733_990_trimmed_bismark_bt2.CpG",2126,1766,360,2126
"9991","07_report/CpG_context_sampling_6733_991_trimmed_bismark_bt2.CpG",2189,1816,373,2189
"9992","07_report/CpG_context_sampling_6733_992_trimmed_bismark_bt2.CpG",2070,1724,346,2070
"9993","07_report/CpG_context_sampling_6733_993_trimmed_bismark_bt2.CpG",2169,1816,353,2169
"9994","07_report/CpG_context_sampling_6733_994_trimmed_bismark_bt2.CpG",2114,1739,375,2114
"9995","07_report/CpG_context_sampling_6733_995_trimmed_bismark_bt2.CpG",2170,1809,361,2170
"9996","07_report/CpG_context_sampling_6733_996_trimmed_bismark_bt2.CpG",2146,1819,327,2146
"9997","07_report/CpG_context_sampling_6733_997_trimmed_bismark_bt2.CpG",2145,1779,366,2145
"9998","07_report/CpG_context_sampling_6733_998_trimmed_bismark_bt2.CpG",2213,1810,403,2213
"9999","07_report/CpG_context_sampling_6733_999_trimmed_bismark_bt2.CpG",2132,1735,397,2132
"10000","07_report/CpG_context_sampling_6733_1000_trimmed_bismark_bt2.CpG",2165,1796,369,2165
"10001","07_report/CpG_context_sampling_8080_1_trimmed_bismark_bt2.CpG",2634,2217,417,2634
"10002","07_report/CpG_context_sampling_8080_2_trimmed_bismark_bt2.CpG",2583,2139,444,2583
"10003","07_report/CpG_context_sampling_8080_3_trimmed_bismark_bt2.CpG",2604,2157,447,2604
"10004","07_report/CpG_context_sampling_8080_4_trimmed_bismark_bt2.CpG",2588,2168,420,2588
"10005","07_report/CpG_context_sampling_8080_5_trimmed_bismark_bt2.CpG",2631,2188,443,2631
"10006","07_report/CpG_context_sampling_8080_6_trimmed_bismark_bt2.CpG",2637,2192,445,2637
"10007","07_report/CpG_context_sampling_8080_7_trimmed_bismark_bt2.CpG",2601,2166,435,2601
"10008","07_report/CpG_context_sampling_8080_8_trimmed_bismark_bt2.CpG",2694,2264,430,2694
"10009","07_report/CpG_context_sampling_8080_9_trimmed_bismark_bt2.CpG",2636,2203,433,2636
"10010","07_report/CpG_context_sampling_8080_10_trimmed_bismark_bt2.CpG",2645,2222,423,2645
"10011","07_report/CpG_context_sampling_8080_11_trimmed_bismark_bt2.CpG",2599,2156,443,2599
"10012","07_report/CpG_context_sampling_8080_12_trimmed_bismark_bt2.CpG",2617,2122,495,2617
"10013","07_report/CpG_context_sampling_8080_13_trimmed_bismark_bt2.CpG",2662,2200,462,2662
"10014","07_report/CpG_context_sampling_8080_14_trimmed_bismark_bt2.CpG",2652,2183,469,2652
"10015","07_report/CpG_context_sampling_8080_15_trimmed_bismark_bt2.CpG",2549,2085,464,2549
"10016","07_report/CpG_context_sampling_8080_16_trimmed_bismark_bt2.CpG",2660,2212,448,2660
"10017","07_report/CpG_context_sampling_8080_17_trimmed_bismark_bt2.CpG",2614,2193,421,2614
"10018","07_report/CpG_context_sampling_8080_18_trimmed_bismark_bt2.CpG",2606,2216,390,2606
"10019","07_report/CpG_context_sampling_8080_19_trimmed_bismark_bt2.CpG",2655,2181,474,2655
"10020","07_report/CpG_context_sampling_8080_20_trimmed_bismark_bt2.CpG",2605,2194,411,2605
"10021","07_report/CpG_context_sampling_8080_21_trimmed_bismark_bt2.CpG",2601,2167,434,2601
"10022","07_report/CpG_context_sampling_8080_22_trimmed_bismark_bt2.CpG",2558,2123,435,2558
"10023","07_report/CpG_context_sampling_8080_23_trimmed_bismark_bt2.CpG",2645,2177,468,2645
"10024","07_report/CpG_context_sampling_8080_24_trimmed_bismark_bt2.CpG",2642,2164,478,2642
"10025","07_report/CpG_context_sampling_8080_25_trimmed_bismark_bt2.CpG",2627,2162,465,2627
"10026","07_report/CpG_context_sampling_8080_26_trimmed_bismark_bt2.CpG",2594,2183,411,2594
"10027","07_report/CpG_context_sampling_8080_27_trimmed_bismark_bt2.CpG",2674,2199,475,2674
"10028","07_report/CpG_context_sampling_8080_28_trimmed_bismark_bt2.CpG",2628,2182,446,2628
"10029","07_report/CpG_context_sampling_8080_29_trimmed_bismark_bt2.CpG",2635,2192,443,2635
"10030","07_report/CpG_context_sampling_8080_30_trimmed_bismark_bt2.CpG",2548,2111,437,2548
"10031","07_report/CpG_context_sampling_8080_31_trimmed_bismark_bt2.CpG",2607,2164,443,2607
"10032","07_report/CpG_context_sampling_8080_32_trimmed_bismark_bt2.CpG",2563,2151,412,2563
"10033","07_report/CpG_context_sampling_8080_33_trimmed_bismark_bt2.CpG",2553,2113,440,2553
"10034","07_report/CpG_context_sampling_8080_34_trimmed_bismark_bt2.CpG",2655,2212,443,2655
